Date,Locate a Dealer (New - usche078),Apply for Credit (New - usche079),BYO Engagement (New - usche076),Vehicle Search Results (New - usche080),Request a Quote (New - usche07a),Payment Estimator,Locate a Vehicle - Complete,Build to Order - Complete,Schedule Sales Appt,Current Offers Engagement,Value Trade-Ins,Request a Test Drive,MOV Engagement,Download a Brochure,Google Store Visits
1/27/2022,10,0,232,369,0,35.00,0.00,0.00,0.00,15.00,2.00,1.00,110.00,1.00,58.00
1/27/2022,1,0,222,481,1,28.00,0.00,0.00,0.00,14.00,0.00,0.00,188.00,0.00,40.00
1/27/2022,28,2,679,1761,7,56.00,0.00,0.00,0.00,30.00,13.00,3.00,652.00,0.00,167.00
1/27/2022,35,0,1027,1818,6,143.00,0.00,0.00,0.00,98.00,16.00,3.00,874.00,1.00,167.00
1/27/2022,50,1,2053,3596,21,273.00,0.00,0.00,0.00,230.00,12.00,6.00,1803.00,1.00,517.00
1/27/2022,4,0,8,3,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,10.00,0.00,2.00
1/27/2022,62,2,2597,3916,18,369.00,0.00,0.00,0.00,77.00,17.00,4.00,1807.00,0.00,357.00
1/27/2022,24,0,907,2058,7,146.00,0.00,0.00,0.00,36.00,5.00,0.00,683.00,0.00,228.00
1/27/2022,7,0,119,182,2,6.00,0.00,0.00,0.00,8.00,0.00,0.00,122.00,0.00,39.00
1/27/2022,10,0,199,194,4,13.00,0.00,0.00,0.00,3.00,6.00,0.00,36.00,0.00,20.00
1/27/2022,39,1,710,3524,15,119.00,0.00,0.00,0.00,317.00,12.00,5.00,1686.00,0.00,577.00
1/27/2022,1,0,125,366,2,10.00,0.00,0.00,0.00,3.00,0.00,0.00,99.00,0.00,26.00
1/27/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1/27/2022,64,0,751,2300,16,150.00,0.00,0.00,0.00,94.00,22.00,6.00,1366.00,2.00,344.00
1/27/2022,0,0,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1/27/2022,1,0,17,119,3,2.00,0.00,0.00,0.00,59.00,0.00,1.00,14.00,0.00,28.00
1/27/2022,65,1,1731,2289,10,194.00,0.00,1.00,0.00,77.00,13.00,1.00,375.00,0.00,382.00
1/27/2022,3,0,18,95,0,3.00,0.00,0.00,0.00,96.00,0.00,0.00,8.00,0.00,40.00
1/27/2022,10,0,115,230,3,10.00,0.00,0.00,0.00,8.00,0.00,0.00,142.00,0.00,65.00
1/27/2022,382,2,10760,17592,50,1615.00,0.00,1.00,0.00,853.00,74.00,11.00,6872.00,17.00,2012.00
1/27/2022,0,0,49,155,0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,39.00,0.00,8.00
1/27/2022,5,0,29,140,0,11.00,0.00,0.00,0.00,155.00,0.00,0.00,16.00,0.00,42.00
1/27/2022,39,0,653,1464,2,91.00,0.00,0.00,0.00,49.00,12.00,0.00,878.00,1.00,323.00
1/27/2022,2,0,10,2,1,7.00,0.00,0.00,0.00,2.00,0.00,0.00,11.00,0.00,12.00
1/27/2022,1,0,18,99,0,3.00,0.00,0.00,0.00,61.00,0.00,0.00,12.00,0.00,37.00
1/27/2022,0,0,1,3,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
1/27/2022,15,0,726,2749,10,79.00,0.00,0.00,0.00,57.00,17.00,3.00,709.00,0.00,269.00
1/27/2022,10,0,162,487,0,21.00,0.00,0.00,0.00,16.00,0.00,1.00,134.00,0.00,29.00
1/27/2022,1,0,6,12,0,3.00,0.00,0.00,0.00,10.00,0.00,0.00,6.00,0.00,6.00
1/27/2022,2,0,49,222,0,7.00,0.00,0.00,0.00,2.00,0.00,0.00,63.00,0.00,10.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/27/2022,0,0,5,30,0,0.00,0.00,0.00,0.00,10.00,0.00,0.00,2.00,0.00,2.00
1/27/2022,4,0,149,402,1,34.00,0.00,0.00,0.00,11.00,6.00,0.00,112.00,0.00,25.00
1/27/2022,5,0,214,255,1,25.00,0.00,0.00,0.00,4.00,0.00,0.00,48.00,0.00,24.00
1/27/2022,1,0,1,0,0,0.00,0.00,0.00,0.00,7.00,0.00,0.00,1.00,0.00,1.00
1/27/2022,2,1,74,192,0,17.00,0.00,0.00,0.00,8.00,1.00,0.00,125.00,0.00,25.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1/27/2022,0,0,2,6,0,4.00,0.00,0.00,0.00,0.00,3.00,0.00,7.00,0.00,3.00
1/27/2022,3,0,216,29,1,6.00,0.00,0.00,0.00,13.00,0.00,0.00,114.00,0.00,77.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/27/2022,0,0,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1/27/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
1/27/2022,4,0,2,30,0,0.00,0.00,0.00,0.00,22.00,0.00,0.00,4.00,0.00,14.00
1/27/2022,0,0,26,38,0,6.00,0.00,0.00,0.00,5.00,0.00,0.00,29.00,0.00,7.00
1/27/2022,0,0,3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
1/27/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/27/2022,0,0,1,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/27/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/27/2022,0,0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1/27/2022,33,0,1495,3736,10,188.00,0.00,0.00,0.00,167.00,18.00,0.00,736.00,0.00,563.00
1/27/2022,20,0,899,2007,3,101.00,0.00,0.00,0.00,48.00,8.00,0.00,1214.00,1.00,363.00
1/27/2022,13,0,259,938,2,23.00,0.00,0.00,0.00,39.00,5.00,1.00,222.00,1.00,130.00
1/27/2022,18,0,1319,2042,4,137.00,0.00,0.00,0.00,58.00,8.00,1.00,622.00,0.00,334.00
1/27/2022,7,0,76,388,0,22.00,0.00,0.00,0.00,22.00,0.00,0.00,144.00,1.00,47.00
1/27/2022,3,0,134,410,2,22.00,0.00,0.00,0.00,2.00,1.00,0.00,126.00,0.00,37.00
1/27/2022,4,0,10,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00
1/27/2022,7,1,147,260,1,21.00,0.00,0.00,0.00,11.00,2.00,1.00,166.00,0.00,47.00
1/27/2022,5,0,20,2,0,0.00,0.00,0.00,0.00,1.00,2.00,0.00,27.00,0.00,8.00
1/27/2022,2,0,22,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00
1/28/2022,41,2,149,256,1,39.00,0.00,0.00,0.00,43.00,1.00,0.00,189.00,0.00,0.00
1/28/2022,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/28/2022,4,0,25,49,0,2.00,0.00,0.00,0.00,3.00,6.00,0.00,30.00,0.00,0.00
1/28/2022,16,0,73,68,0,6.00,0.00,0.00,0.00,5.00,0.00,0.00,139.00,1.00,0.00
1/28/2022,5,0,19,20,0,2.00,0.00,0.00,0.00,5.00,0.00,0.00,27.00,0.00,0.00
1/28/2022,0,0,29,31,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,29.00,0.00,0.00
1/28/2022,2,0,13,36,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
1/28/2022,7,0,363,604,7,47.00,0.00,0.00,0.00,43.00,3.00,0.00,297.00,0.00,177.00
1/28/2022,57,2,849,1371,7,106.00,0.00,1.00,0.00,118.00,10.00,2.00,471.00,0.00,229.00
1/28/2022,2,0,24,53,0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,42.00,0.00,0.00
1/28/2022,2,0,33,119,0,1.00,0.00,0.00,0.00,43.00,2.00,0.00,35.00,0.00,19.00
1/28/2022,49,0,340,900,4,78.00,0.00,0.00,0.00,275.00,9.00,0.00,154.00,0.00,203.00
1/28/2022,3,0,5,29,0,0.00,0.00,0.00,0.00,7.00,0.00,0.00,22.00,0.00,13.00
1/28/2022,1,0,39,22,1,0.00,0.00,0.00,0.00,4.00,0.00,2.00,33.00,0.00,4.00
1/28/2022,9,0,77,90,0,11.00,0.00,0.00,0.00,22.00,0.00,0.00,24.00,0.00,27.00
1/28/2022,5,0,10,21,0,2.00,0.00,0.00,0.00,6.00,3.00,0.00,7.00,0.00,9.00
1/28/2022,2,0,5,18,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,6.00
1/28/2022,8,0,87,83,0,15.00,0.00,0.00,0.00,13.00,0.00,0.00,86.00,0.00,36.00
1/28/2022,0,0,12,15,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,5.00
1/28/2022,2,0,57,80,0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00
1/28/2022,22,1,405,481,2,37.00,0.00,0.00,0.00,39.00,1.00,0.00,267.00,0.00,103.00
1/28/2022,8,0,33,74,0,14.00,0.00,0.00,0.00,7.00,0.00,0.00,43.00,0.00,14.00
1/28/2022,0,0,2,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.00
1/28/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/28/2022,0,0,7,24,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00
1/28/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/28/2022,0,0,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1/28/2022,0,0,16,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,5.00
1/28/2022,0,0,4,3,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1/28/2022,0,0,63,238,0,6.00,0.00,0.00,0.00,5.00,3.00,0.00,66.00,0.00,23.00
1/28/2022,0,0,15,68,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,24.00,0.00,5.00
1/28/2022,10,0,96,204,1,14.00,0.00,0.00,0.00,2.00,2.00,0.00,40.00,0.00,20.00
1/28/2022,4,0,70,140,0,8.00,0.00,0.00,0.00,8.00,2.00,0.00,86.00,0.00,35.00
1/28/2022,10,0,292,364,0,41.00,0.00,0.00,0.00,21.00,4.00,0.00,126.00,0.00,48.00
1/28/2022,31,0,639,1942,7,94.00,0.00,0.00,0.00,36.00,1.00,0.00,613.00,0.00,135.00
1/28/2022,30,1,1109,2032,6,149.00,0.00,0.00,0.00,84.00,12.00,4.00,769.00,0.00,155.00
1/28/2022,51,0,2013,3965,10,290.00,0.00,0.00,0.00,218.00,27.00,5.00,1730.00,1.00,466.00
1/28/2022,4,0,248,341,3,27.00,0.00,0.00,0.00,10.00,5.00,0.00,143.00,1.00,60.00
1/28/2022,5,0,10,7,0,0.00,0.00,0.00,0.00,0.00,3.00,0.00,10.00,0.00,3.00
1/28/2022,57,0,2894,4471,20,435.00,0.00,0.00,0.00,110.00,11.00,3.00,2396.00,3.00,337.00
1/28/2022,38,1,1019,2770,5,139.00,0.00,0.00,0.00,41.00,11.00,2.00,792.00,1.00,266.00
1/28/2022,1,0,196,203,2,15.00,0.00,0.00,0.00,9.00,3.00,0.00,54.00,1.00,18.00
1/28/2022,54,0,1052,3305,18,172.00,0.00,0.00,0.00,256.00,10.00,0.00,1637.00,5.00,546.00
1/28/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
1/28/2022,7,0,70,196,0,3.00,0.00,0.00,0.00,5.00,5.00,0.00,84.00,0.00,20.00
1/28/2022,1,0,87,334,2,17.00,0.00,0.00,0.00,5.00,0.00,0.00,74.00,0.00,27.00
1/28/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/28/2022,59,0,703,2333,8,95.00,0.00,0.00,0.00,66.00,11.00,14.00,1250.00,0.00,299.00
1/28/2022,0,0,4,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00
1/28/2022,0,0,4,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
1/28/2022,0,0,8,10,0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1/28/2022,2,0,14,110,2,1.00,0.00,0.00,0.00,71.00,0.00,0.00,12.00,0.00,21.00
1/28/2022,50,0,1520,2525,3,235.00,0.00,0.00,0.00,71.00,5.00,2.00,398.00,1.00,363.00
1/28/2022,363,12,11149,16959,64,1479.00,0.00,2.00,0.00,826.00,81.00,13.00,6655.00,7.00,1848.00
1/28/2022,33,0,703,1370,5,67.00,0.00,0.00,0.00,53.00,11.00,2.00,919.00,2.00,354.00
1/28/2022,2,0,43,158,2,5.00,0.00,0.00,0.00,96.00,3.00,0.00,16.00,0.00,36.00
1/28/2022,3,0,98,212,0,4.00,0.00,0.00,0.00,5.00,2.00,3.00,126.00,0.00,42.00
1/28/2022,34,1,636,2799,7,86.00,0.00,0.00,0.00,55.00,7.00,2.00,687.00,1.00,298.00
1/28/2022,4,0,6,112,0,2.00,0.00,0.00,0.00,56.00,0.00,0.00,11.00,0.00,27.00
1/28/2022,4,0,39,183,1,2.00,0.00,0.00,0.00,2.00,0.00,0.00,28.00,0.00,10.00
1/28/2022,3,0,40,149,0,17.00,0.00,0.00,0.00,152.00,0.00,0.00,15.00,0.00,41.00
1/28/2022,1,0,7,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,3.00
1/28/2022,4,0,167,357,4,11.00,0.00,0.00,0.00,12.00,2.00,1.00,128.00,0.00,21.00
1/28/2022,0,0,4,13,0,1.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,1.00
1/28/2022,4,0,69,252,0,7.00,0.00,0.00,0.00,2.00,4.00,0.00,75.00,1.00,11.00
1/28/2022,0,0,6,28,0,0.00,0.00,0.00,0.00,11.00,1.00,0.00,9.00,0.00,3.00
1/28/2022,0,0,4,0,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,2.00,0.00,4.00
1/28/2022,6,0,170,487,0,46.00,0.00,0.00,0.00,9.00,3.00,0.00,128.00,0.00,21.00
1/28/2022,0,0,3,31,0,0.00,0.00,0.00,0.00,12.00,2.00,0.00,1.00,0.00,2.00
1/28/2022,4,0,261,165,1,26.00,0.00,0.00,0.00,6.00,0.00,0.00,77.00,0.00,26.00
1/28/2022,2,0,64,235,0,4.00,0.00,0.00,0.00,12.00,7.00,0.00,107.00,0.00,19.00
1/28/2022,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/28/2022,0,0,9,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1/28/2022,3,0,192,85,0,3.00,0.00,0.00,0.00,16.00,0.00,0.00,94.00,0.00,85.00
1/28/2022,0,0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
1/28/2022,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1/28/2022,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/28/2022,0,0,8,0,0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
1/28/2022,0,0,19,34,0,7.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,0.00,1.00
1/28/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/28/2022,13,0,2,38,1,1.00,0.00,0.00,0.00,26.00,2.00,0.00,3.00,0.00,7.00
1/28/2022,21,0,1447,3458,6,144.00,0.00,0.00,0.00,162.00,12.00,3.00,636.00,1.00,514.00
1/28/2022,40,0,902,1963,16,108.00,0.00,0.00,0.00,43.00,13.00,1.00,1332.00,1.00,322.00
1/28/2022,12,0,243,718,4,18.00,0.00,0.00,0.00,27.00,0.00,1.00,196.00,1.00,119.00
1/28/2022,0,0,118,307,0,17.00,0.00,0.00,0.00,3.00,0.00,0.00,106.00,0.00,19.00
1/28/2022,20,0,1312,1614,6,117.00,0.00,0.00,0.00,41.00,13.00,1.00,558.00,0.00,331.00
1/28/2022,9,0,120,250,1,11.00,0.00,0.00,0.00,11.00,3.00,0.00,173.00,0.00,45.00
1/28/2022,3,0,101,311,0,14.00,0.00,0.00,0.00,13.00,0.00,0.00,137.00,0.00,33.00
1/28/2022,1,0,15,6,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27.00,0.00,6.00
1/28/2022,1,0,6,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,6.00
1/28/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/28/2022,0,0,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
1/29/2022,48,1,137,259,4,25.00,0.00,0.00,0.00,41.00,3.00,0.00,187.00,0.00,0.00
1/29/2022,0,0,18,8,0,1.00,0.00,0.00,0.00,2.00,0.00,0.00,20.00,0.00,0.00
1/29/2022,8,0,105,43,0,18.00,0.00,0.00,0.00,9.00,0.00,0.00,144.00,0.00,0.00
1/29/2022,0,0,0,3,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00
1/29/2022,4,0,47,70,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,61.00,0.00,0.00
1/29/2022,10,0,5,2,0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,15.00,0.00,0.00
1/29/2022,8,0,30,50,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,42.00,0.00,0.00
1/29/2022,2,0,19,59,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00
1/29/2022,20,0,371,536,9,56.00,0.00,0.00,0.00,38.00,3.00,0.00,280.00,0.00,175.00
1/29/2022,67,2,1076,1183,16,91.00,0.00,0.00,0.00,105.00,8.00,0.00,512.00,0.00,238.00
1/29/2022,2,0,62,136,1,3.00,0.00,0.00,0.00,47.00,0.00,0.00,40.00,0.00,27.00
1/29/2022,47,1,374,806,7,51.00,0.00,0.00,0.00,337.00,2.00,1.00,157.00,1.00,179.00
1/29/2022,1,0,6,57,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,26.00,0.00,7.00
1/29/2022,1,0,8,5,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,25.00,0.00,3.00
1/29/2022,2,0,57,125,0,4.00,0.00,0.00,0.00,26.00,0.00,0.00,32.00,0.00,24.00
1/29/2022,1,0,20,70,0,2.00,0.00,0.00,0.00,11.00,0.00,0.00,13.00,0.00,12.00
1/29/2022,1,0,7,28,0,3.00,0.00,0.00,0.00,6.00,0.00,0.00,28.00,0.00,11.00
1/29/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/29/2022,0,0,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
1/29/2022,9,0,192,78,1,8.00,0.00,0.00,0.00,13.00,0.00,0.00,100.00,0.00,35.00
1/29/2022,2,0,56,23,0,2.00,0.00,0.00,0.00,2.00,0.00,0.00,14.00,0.00,14.00
1/29/2022,24,1,422,475,2,40.00,0.00,0.00,0.00,52.00,2.00,0.00,283.00,0.00,119.00
1/29/2022,5,0,47,33,0,8.00,0.00,0.00,0.00,5.00,0.00,0.00,47.00,0.00,21.00
1/29/2022,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00
1/29/2022,0,0,5,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
1/29/2022,0,0,8,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00
1/29/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/29/2022,1,0,2,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/29/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1/29/2022,0,0,5,23,0,5.00,0.00,0.00,0.00,7.00,3.00,0.00,13.00,0.00,5.00
1/29/2022,1,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/29/2022,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,3.00
1/29/2022,0,0,55,209,0,13.00,0.00,0.00,0.00,0.00,2.00,0.00,54.00,0.00,22.00
1/29/2022,0,0,115,213,0,17.00,0.00,0.00,0.00,1.00,0.00,0.00,29.00,1.00,12.00
1/29/2022,6,0,62,194,3,10.00,0.00,0.00,0.00,6.00,0.00,0.00,100.00,0.00,30.00
1/29/2022,7,0,238,357,1,34.00,0.00,0.00,0.00,14.00,2.00,0.00,102.00,0.00,42.00
1/29/2022,31,1,787,1874,12,109.00,0.00,0.00,0.00,32.00,12.00,5.00,718.00,0.00,164.00
1/29/2022,46,1,2329,4185,28,321.00,0.00,0.00,0.00,258.00,28.00,5.00,1956.00,1.00,489.00
1/29/2022,2,0,130,193,0,17.00,0.00,0.00,0.00,10.00,2.00,0.00,106.00,0.00,31.00
1/29/2022,29,3,1069,1871,4,155.00,0.00,0.00,0.00,80.00,13.00,0.00,807.00,1.00,118.00
1/29/2022,83,1,2650,4033,14,370.00,0.00,0.00,0.00,61.00,5.00,5.00,1599.00,2.00,371.00
1/29/2022,3,0,258,221,1,15.00,0.00,1.00,0.00,5.00,0.00,0.00,54.00,0.00,21.00
1/29/2022,24,0,1151,2908,4,161.00,0.00,0.00,0.00,59.00,10.00,0.00,879.00,0.00,266.00
1/29/2022,2,0,9,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1/29/2022,12,0,78,148,2,10.00,0.00,0.00,0.00,4.00,0.00,0.00,102.00,0.00,39.00
1/29/2022,47,0,801,2423,11,136.00,0.00,0.00,0.00,69.00,23.00,8.00,1386.00,1.00,312.00
1/29/2022,58,0,1277,3930,12,207.00,0.00,0.00,0.00,303.00,17.00,7.00,1659.00,1.00,547.00
1/29/2022,3,0,83,354,5,12.00,0.00,0.00,0.00,6.00,2.00,0.00,78.00,0.00,17.00
1/29/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00
1/29/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
1/29/2022,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1/29/2022,0,0,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1/29/2022,82,2,1713,2865,14,229.00,0.00,0.00,0.00,70.00,9.00,1.00,434.00,0.00,371.00
1/29/2022,0,0,2,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/29/2022,2,0,22,195,2,9.00,0.00,0.00,0.00,62.00,0.00,1.00,24.00,0.00,18.00
1/29/2022,1,0,23,168,1,8.00,0.00,0.00,0.00,80.00,0.00,0.00,13.00,0.00,20.00
1/29/2022,338,9,11712,18139,81,1590.00,0.00,0.00,0.00,868.00,45.00,20.00,7044.00,6.00,1878.00
1/29/2022,2,0,90,293,0,11.00,0.00,0.00,0.00,7.00,0.00,0.00,147.00,0.00,40.00
1/29/2022,1,0,12,131,1,3.00,0.00,0.00,0.00,52.00,0.00,0.00,5.00,0.00,38.00
1/29/2022,5,0,44,118,0,1.00,0.00,0.00,0.00,2.00,1.00,0.00,27.00,0.00,9.00
1/29/2022,34,1,723,1666,11,120.00,0.00,0.00,0.00,64.00,14.00,3.00,1032.00,1.00,380.00
1/29/2022,8,0,24,151,0,23.00,0.00,0.00,0.00,138.00,0.00,0.00,15.00,2.00,25.00
1/29/2022,0,1,172,356,2,28.00,0.00,0.00,0.00,17.00,4.00,1.00,119.00,2.00,21.00
1/29/2022,0,0,0,0,2,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00
1/29/2022,28,0,669,3060,10,88.00,0.00,0.00,0.00,42.00,12.00,1.00,657.00,0.00,270.00
1/29/2022,4,0,16,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,4.00
1/29/2022,2,0,52,198,0,7.00,0.00,0.00,0.00,0.00,7.00,0.00,42.00,0.00,11.00
1/29/2022,5,0,385,241,1,29.00,0.00,0.00,0.00,9.00,1.00,0.00,60.00,0.00,19.00
1/29/2022,1,0,4,9,0,5.00,0.00,0.00,0.00,9.00,0.00,0.00,3.00,0.00,4.00
1/29/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/29/2022,5,0,159,381,1,26.00,0.00,0.00,0.00,13.00,3.00,0.00,118.00,0.00,21.00
1/29/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/29/2022,15,0,64,143,1,9.00,0.00,0.00,0.00,5.00,0.00,0.00,95.00,0.00,20.00
1/29/2022,0,0,3,4,0,0.00,0.00,0.00,0.00,10.00,0.00,0.00,1.00,0.00,0.00
1/29/2022,0,0,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00
1/29/2022,0,0,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1/29/2022,0,0,5,18,1,5.00,0.00,0.00,0.00,7.00,0.00,0.00,4.00,0.00,3.00
1/29/2022,0,0,13,15,0,7.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,2.00
1/29/2022,0,1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/29/2022,0,0,3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/29/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00
1/29/2022,26,2,1221,2281,10,122.00,0.00,0.00,0.00,70.00,10.00,1.00,1442.00,3.00,364.00
1/29/2022,0,0,4,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1/29/2022,0,0,1,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/29/2022,2,0,316,39,0,6.00,0.00,0.00,0.00,12.00,0.00,0.00,82.00,1.00,75.00
1/29/2022,10,0,6,28,1,6.00,0.00,0.00,0.00,23.00,2.00,0.00,6.00,0.00,8.00
1/29/2022,19,0,303,822,6,29.00,0.00,0.00,0.00,29.00,4.00,3.00,265.00,1.00,112.00
